c1	3610737	3611422
c1	3611460	3612358
c1	3742672	3742858
c1	3742955	3743096
c1	3743200	3743443
c1	3743709	3743799
c1	3743950	3744110
c1	3744224	3744265
c1	3744428	3744580
c1	3744660	3744775
c1	3744856	3744937
c1	3745221	3745385
c1	3745496	3745597
c1	3745692	3746081
c1	3747663	3748523
c1	3748637	3748778
c1	3748931	3749186
c1	3749323	3749413
c1	3749537	3749697
c1	3749798	3749842
c1	3749949	3750083
c1	3750349	3750470
c1	3750588	3750669
c1	3750957	3751142
c1	3751314	3751415
c1	3751559	3751997
c1	3752765	3754169
c1	3754323	3754423
c1	3754563	3754724
c1	3754896	3755549
c1	3789573	3792256
c1	3793073	3794119
c1	3934155	3935788
c1	3935901	3936262
c1	3936563	3937768
c1	3937967	3938095
c1	3938245	3938393
c1	3946894	3946940
c1	4544735	4545882
c1	4546181	4546288
c1	4546480	4546595
c1	4546809	4546948
c1	4547355	4547439
c1	4547580	4547683
c1	4547816	4547922
c1	4548043	4548193
c1	4548462	4548694
c1	4549000	4549123
c1	4549251	4549418
c1	4549501	4550205
c1	4551523	4551674
c1	4554450	4554492
c1	4706195	4707527
c1	4707775	4708011
c1	4708665	4709043
c1	4709273	4709433
c1	4710620	4710776
c1	4710884	4711022
c1	4711222	4711508
c1	4711619	4711935
c1	4712093	4712220
c1	4712488	4712778
c1	4712913	4713134
c1	4713490	4713678
c1	4714364	4714548
c1	4714624	4714820
c1	4715454	4715610
c1	4715691	4715777
c1	4715905	4715988
c1	4716149	4716235
c1	4716393	4716503
c1	4716675	4716783
c1	4724113	4724215
c1	4724309	4724407
c1	4724950	4725095
c1	4725478	4725570
c1	4725904	4726588
c1	4726731	4727097
c1	4817931	4817973
c1	4823417	4825577
c1	4825684	4825792
c1	4825952	4826104
c1	4826350	4826800
c1	4826949	4827194
c1	4827353	4827478
c1	4827692	4827831
c1	4829201	4830507
c1	4831614	4831751
c1	4832012	4833414
c1	4859755	4860029
c1	4860162	4860534
c1	4860677	4861569
c1	4861753	4861986
c1	4862171	4862269
c1	4873670	4874018
c1	4874107	4875428
c1	4875524	4875731
c1	4881532	4881697
c1	4882002	4882101
c1	4882280	4882404
c1	4883993	4884043
c1	4884947	4885039
c1	4885959	4886071
c1	4886190	4886292
c1	4886502	4886808
c1	4886886	4886946
c1	4887200	4887300
c1	4887356	4888053
c1	4888583	4888655
c1	4888857	4888946
c1	4893492	4893564
c1	4893643	4893852
c1	4893995	4894439
c1	4963989	4964727
c1	4964917	4965077
c1	4965220	4965444
c1	4965536	4965742
c1	4965899	4970052
c1	4970151	4971533
c1	4971626	4975885
c1	4975969	4976112
c1	4976239	4977358
c1	4977529	4977655
c1	4977815	4978085
c1	4978167	4978497
c1	4978580	4978854
c1	4979006	4979372
c1	4979460	4979571
c1	5550790	5550969
c1	5561158	5562382
c1	5598110	5598175
c1	5611803	5612239
c1	5616218	5616850
c1	5619749	5619898
c1	5620133	5620341
c1	5620478	5620698
c1	5621303	5621493
c1	5621660	5621886
c1	5621968	5622140
c1	5622241	5622396
c1	5623746	5623946
c1	5836348	5836463
c1	5836575	5836787
c1	5836964	5837167
c1	5837574	5837732
c1	5837815	5838003
c1	5839215	5839834
c1	5975433	5975636
c1	5975729	5975930
c1	5976049	5976136
c1	5976247	5976348
c1	5976430	5976557
c1	5976696	5976874
c1	5976956	5977223
c1	5977367	5977525
c1	5977591	5977812
c1	5977905	5978276
c1	5978434	5978630
c1	5978832	5979062
c1	5979172	5979306
c1	5979383	5979536
c1	5979635	5979675
c1	5984664	5985008
c1	5985149	5985294
c1	5986105	5986210
c1	5986294	5986487
c1	5986771	5986968
c1	5987027	5987294
c1	5992210	5992249
c1	6053385	6054688
c1	6066885	6066946
c1	6068251	6068642
c1	6068873	6069025
c1	6069148	6069250
c1	6069331	6069465
c1	6069575	6069675
c1	6069879	6069975
c1	6071737	6071857
c1	6072992	6073133
c1	6081873	6082310
c1	6083638	6083829
c1	6083954	6084106
c1	6084196	6084300
c1	6084607	6084751
c1	6085408	6085517
c1	6085719	6085903
c1	6085976	6086227
c1	6086324	6086443
c1	6094399	6095069
c1	6095233	6095407
c1	6095594	6095764
c1	6103785	6104184
c1	6104277	6104371
c1	6104506	6104604
c1	6105083	6105208
c1	6105455	6105658
c1	6105716	6105766
c1	6106907	6107018
c1	6107927	6108036
c1	6108765	6108850
c1	6116080	6117478
c1	6117936	6118025
c1	6118691	6118840
c1	6119197	6119313
c1	6119415	6119559
c1	6120604	6120655
c1	6121789	6122871
c1	6144958	6145000
c1	6625861	6627049
c1	6637191	6638632
c1	6638740	6639036
c1	6674822	6674844
c1	6717634	6717963
c1	6718240	6718361
c1	6718645	6718716
c1	6822731	6822994
c1	6823801	6823900
c1	6870198	6870273
c1	6870646	6870781
c1	6870996	6871179
c1	6871309	6872226
c1	6896796	6896964
c1	6897061	6897171
c1	6897372	6897436
c1	6897765	6897940
c1	6898086	6898246
c1	6898308	6898458
c1	6898676	6898750
c1	6898874	6899135
c1	6899222	6899377
c1	6899772	6899907
c1	6899997	6900637
c1	6903004	6903209
c1	6903334	6903530
c1	6915620	6915634
c1	7326241	7326595
c1	7326786	7326966
c1	7327069	7327318
c1	7327751	7327972
c1	7328061	7328155
c1	7328441	7328773
c1	7329000	7329866
c1	7330798	7331311
c1	7331686	7331863
c1	7332021	7332161
c1	7332304	7332781
c1	7332887	7333029
c1	7333137	7333250
c1	7333342	7333427
c1	7333517	7333772
c1	7334338	7334464
c1	7334581	7334726
c1	7335021	7335115
c1	7335241	7335574
c1	7335790	7335882
c1	7336468	7336630
c1	7336731	7336910
c1	7337021	7337234
c1	7337450	7337580
c1	7338234	7338408
c1	7338533	7339028
c1	7339135	7339672
c1	7340126	7340158
c1	7344949	7345343
c1	7345562	7345632
c1	7346234	7346654
c1	7346862	7347045
c1	7347371	7347517
c1	7354816	7354923
c1	7355235	7355369
c1	7355597	7355749
c1	7355894	7355959
c1	7356086	7357325
c1	7357421	7357518
c1	7357720	7357885
c1	7358011	7358124
c1	7358356	7358453
c1	7358531	7359196
c1	7359442	7359541
c1	7359679	7359742
c1	7359819	7359942
c1	7360040	7360160
c1	7360334	7360542
c1	7360688	7363282
c1	7363536	7363633
c1	7373468	7373501
c1	7645522	7645671
c1	7645760	7645942
c1	7646536	7646683
c1	7646839	7647216
c1	7649054	7649208
c1	7649287	7649468
c1	7649621	7649828
c1	7649954	7650528
c1	7650590	7650850
c1	7650969	7651208
c1	7651383	7651669
c1	7652528	7652594
c1	7654208	7654315
c1	7654442	7654647
c1	7654785	7654984
c1	7655098	7655251
c1	7655353	7655518
c1	7655632	7655784
c1	7657056	7657447
c1	7682447	7682578
c1	7682782	7682825
c1	7682955	7683090
c1	7683233	7683312
c1	7683455	7683533
c1	7685078	7685176
c1	7685254	7685279
c1	7685677	7685796
c1	7685960	7686202
c1	7686331	7686656
c1	7686760	7687214
c1	7687294	7687486
c1	7687617	7687795
c1	7687909	7688572
c1	7688787	7689047
c1	7689166	7689736
c1	8350459	8351224
c1	8351509	8351714
c1	8354209	8354285
c1	8354874	8354882
c1	8356332	8356474
c1	8356672	8356729
c1	8361594	8361632
c1	8526175	8527237
c1	8527349	8527725
c1	8527836	8527888
c1	8527952	8528116
c1	8597346	8597793
c1	8598154	8598320
c1	8598900	8599313
c1	8599407	8601814
c1	9457102	9457950
c1	9539329	9539393
c1	9541087	9541230
c1	9541414	9541537
c1	9541758	9541897
c1	9542201	9542438
c1	9542932	9543070
c1	9543246	9543388
c1	9571030	9571417
c1	9571740	9571844
c1	9571993	9572167
c1	9572377	9572538
c1	9578999	9579241
c1	9579346	9579649
c1	9581524	9581700
c1	9581881	9582034
c1	9586961	9587070
c1	9587502	9587669
c1	9587752	9587896
c1	9591226	9591377
c1	9591775	9591849
c1	9592766	9592893
c1	9593477	9593607
c1	9593747	9593888
c1	9593972	9594083
c1	9605913	9606351
c1	9606455	9606662
c1	9606942	9607060
c1	9613697	9613855
c1	9614132	9614268
c1	9614769	9614878
c1	9614955	9615030
c1	9615375	9615513
c1	9615593	9615654
c1	9615824	9616010
c1	9616268	9616359
c1	9616547	9616727
c1	9616816	9617073
c1	9617201	9617348
c1	9617609	9617699
c1	9617802	9617878
c1	9618152	9618239
c1	9618368	9618506
c1	9618637	9618862
c1	9618961	9619263
c1	9619418	9619506
c1	9619625	9619776
c1	9619904	9620024
c1	9620156	9620655
c1	9620743	9621320
c1	9621428	9621556
c1	9621734	9621895
c1	9622450	9622509
c1	9622930	9623023
c1	9624071	9624238
c1	9624429	9624533
c1	9624662	9624771
c1	9624869	9624955
c1	9625083	9625273
c1	9625341	9625465
c1	9625535	9625665
c1	9625758	9626113
c1	9626234	9626293
c1	9626357	9626506
c1	9630363	9630434
c1	9748442	9749500
c1	9750137	9751068
c1	10056012	10056127
c1	10056207	10056259
c1	10057839	10058132
c1	10059502	10059588
c1	10060051	10060510
c1	10071501	10071631
c1	10071844	10071942
c1	10072283	10072434
c1	10073026	10073127
c1	10074022	10074096
c1	10076997	10077060
c1	10077730	10077795
c1	10077869	10078009
c1	10078350	10078481
c1	10078608	10078718
c1	10078893	10079036
c1	10079345	10079369
c1	10080095	10080196
c1	10080447	10080624
c1	10080713	10080787
c1	10080985	10081125
c1	10081206	10081377
c1	10081519	10081652
c1	10081802	10081954
c1	10082119	10082240
c1	10082431	10082540
c1	10082939	10083084
c1	10083229	10085516
c1	10085612	10085668
c1	10086074	10086221
c1	10086727	10086891
c1	10087142	10087337
c1	10087517	10087618
c1	10087843	10087968
c1	10088416	10088561
c1	10088710	10088847
c1	10089003	10089159
c1	10089303	10089538
c1	10089636	10089691
c1	10089776	10089876
c1	10090549	10090577
c1	10090688	10090764
c1	10091207	10091296
c1	10091512	10091592
c1	10092929	10093153
c1	10093233	10093792
c1	10100468	10100630
c1	10126279	10127482
c1	10127613	10127666
c1	10197571	10197578
c1	10197919	10197971
c1	10201638	10203316
c1	10203415	10203649
c1	10204706	10204978
c1	10205092	10205475
c1	10205554	10205883
c1	10205965	10206288
c1	10206406	10206605
c1	10206761	10206896
c1	10207001	10207133
c1	10208442	10208582
c1	10208716	10208844
c1	10208983	10209102
c1	10209327	10209592
c1	10210038	10210217
c1	10213745	10213938
c1	10214071	10214155
c1	10215719	10215845
c1	10216204	10216592
c1	10248341	10248506
c1	10249021	10249125
c1	10251982	10253405
c1	10263290	10263477
c1	10263549	10263748
c1	10263829	10263986
c1	10266547	10266664
c1	10267159	10267623
c1	10268860	10268998
c1	10269217	10269369
c1	10269492	10269623
c1	10269829	10269954
c1	10270128	10270696
c1	10270748	10271019
c1	10271613	10271695
c1	10272107	10272565
c1	10274373	10274597
c1	10274829	10274951
c1	10275047	10275220
c1	10275334	10275635
c1	10275759	10275938
c1	10276053	10276321
c1	10276943	10277092
c1	10277614	10277723
c1	10277819	10277948
c1	10278389	10279371
c1	10309176	10309312
c1	10309763	10309909
c1	10310065	10310268
c1	10310551	10310737
c1	10311406	10311490
c1	10312463	10312735
c1	10315155	10315371
c1	10317210	10317368
c1	10322567	10323300
c1	10323532	10323767
c1	10323885	10324029
c1	10324421	10324843
c1	10324988	10325099
c1	10325235	10325341
c1	10327549	10327714
c1	10328410	10328552
c1	10331093	10331708
c1	10337004	10338673
c1	10349219	10349401
c1	10353781	10354029
c1	10354081	10354241
c1	10356446	10356669
c1	10356732	10356824
c1	10356958	10357214
c1	10357503	10357652
c1	10362264	10362374
c1	10362970	10363097
c1	10363245	10363328
c1	10363578	10363793
c1	10363889	10363971
c1	10364474	10364686
c1	10364899	10365072
c1	10365223	10365273
c1	10365404	10365520
c1	10365729	10365873
c1	10365958	10366390
c1	10380884	10381022
c1	10381068	10381143
c1	10388792	10388881
c1	10389067	10389093
c1	10389790	10389914
c1	10391443	10391606
c1	10392136	10392288
c1	10392628	10392726
c1	10392841	10393028
c1	10393349	10393493
c1	10393682	10393805
c1	10394399	10394534
c1	10394676	10394764
c1	10400393	10400537
c1	10403443	10403970
c1	10404299	10404448
c1	10475064	10475182
c10	60377	60915
c10	62251	62275
c10	62381	62405
c10	627971	628166
c10	628342	629280
c10	948112	949109
c10	949350	949449
c10	949723	949822
c10	951463	951585
c10	951885	951951
c10	952561	952608
c10	953136	953252
c10	957380	957527
c10	957619	957697
c10	957801	958049
c10	958184	958280
c10	958426	958512
c10	958599	959637
c10	960110	960275
c10	962348	962485
c10	962602	962710
c10	962873	962970
c10	963215	963387
c10	963457	963789
c10	963978	964213
c10	964445	964528
c10	964688	964781
c10	965885	965997
c10	966177	966347
c10	966588	966749
c10	971606	971707
c10	971866	971934
c10	978898	979021
c10	979900	980002
c10	980619	980709
c10	999064	999105
c10	1057513	1057939
c10	1058164	1058277
c10	1058427	1060149
c10	1061099	1061927
c10	1062228	1062595
c10	1165952	1167707
c10	1168754	1168934
c10	1169533	1169613
c10	1169759	1169882
c10	1170704	1170858
c10	1170954	1170974
c10	1172120	1172202
c10	1172736	1172838
c10	1173059	1173246
c10	1182127	1182363
c10	1182469	1182526
c10	1183219	1183343
c10	1184887	1184938
c10	1186236	1186374
c10	1188612	1189734
c10	1193630	1193739
c10	1194222	1194342
c10	1194656	1194741
c10	1194880	1194950
c10	1195197	1195321
c10	1195444	1195558
c10	1195842	1196008
c10	1196155	1196235
c10	1196539	1196618
c10	1196720	1196765
c10	1198610	1199317
c10	1200573	1201175
c10	1206125	1206406
c10	1206892	1207017
c10	1207239	1207393
c10	1207500	1207651
c10	1208112	1208318
c10	1208507	1209680
c10	1209953	1210045
c10	1210578	1210737
c10	1211012	1211209
c10	1211298	1211471
c10	1217101	1217143
c10	1702957	1703206
c10	1715118	1715400
c10	1935119	1935203
c10	1935315	1935364
c10	1935527	1935804
c10	2707532	2707688
c10	2707803	2708132
c10	2708249	2708356
c10	2708468	2708880
c10	4234548	4235291
c10	4235417	4235546
c10	4235709	4235843
c10	4236062	4236207
c10	4236392	4236495
c10	4236681	4236807
c10	4237145	4237210
c10	4247178	4247298
c10	4247476	4247561
c10	4247648	4247842
c10	4247975	4248115
c10	4284902	4285069
c10	4286054	4286185
c10	4286872	4286944
c10	4287017	4287179
c10	4481789	4482002
c10	4482061	4482282
c10	4583805	4583850
c10	4584356	4584535
c10	4586277	4586411
c10	4586607	4586749
c10	4588830	4589053
c10	4589197	4589348
c10	4589630	4589719
c10	4589954	4590074
c10	4590243	4590386
c10	4590521	4590618
c10	4590856	4591004
c10	4591745	4591771
c10	4591959	4592081
c10	4593240	4593336
c10	4593410	4593517
c10	4593690	4593795
c10	4594059	4594219
c10	4594845	4594967
c10	4595275	4595373
c10	4595486	4595569
c10	4595799	4595905
c10	4596212	4596346
c10	4596837	4596971
c10	4597083	4597204
c10	4598485	4598551
c10	4611425	4611510
c10	4657312	4657353
c10	4868144	4868728
c10	4869119	4869202
c10	4869338	4869457
c10	4869520	4869650
c10	4869724	4869868
c10	4869984	4870133
c10	5124497	5125478
c10	5125585	5125745
c10	5125917	5126018
c10	5126165	5126614
c10	5127109	5127263
c10	5128092	5128258
c10	5128407	5128607
c10	5128810	5128989
c10	5129102	5129223
c10	5129470	5129610
c10	5129815	5129970
c10	5130084	5130225
c10	5130811	5130921
c10	5131026	5131148
c10	5131296	5131391
c10	5131751	5131856
c10	5132013	5132138
c10	5132342	5132493
c10	5132741	5132953
c10	5133875	5134048
c10	5134181	5134291
c10	5134379	5134468
c10	5134620	5134729
c10	5136313	5136458
c10	5136678	5136815
c10	5136958	5137064
c10	5137398	5137499
c10	5137870	5138021
c10	5138543	5138635
c10	5138784	5138889
c10	5139057	5139159
c10	5145360	5147268
c10	5153869	5154948
c10	5156471	5157526
c10	5157826	5157910
c10	5158158	5158294
c10	5158949	5159122
c10	5159354	5159420
c10	5159522	5159607
c10	5159805	5159905
c10	5160030	5160118
c10	5161817	5161876
c10	5164104	5164154
c10	5173588	5173882
c10	5176854	5176943
c10	5177039	5177140
c10	5177227	5177336
c10	5178552	5178698
c10	5179757	5179927
c10	5180582	5180723
c10	5181044	5181222
c10	5181462	5181594
c10	5181733	5181804
c10	5182027	5182103
c10	5182193	5182237
c10	5195506	5195954
c10	5196105	5196197
c10	5196330	5196426
c10	5196566	5196663
c10	5196914	5197042
c10	5214205	5214320
c10	5215455	5215541
c10	5217068	5217110
c10	5456005	5456154
c10	5456309	5457514
c10	5457745	5458024
c10	6231427	6232029
c10	6232177	6232281
c10	6232474	6232625
c10	6233049	6233166
c10	6233877	6233970
c10	6234030	6234101
c10	6234191	6234301
c10	6234468	6234591
c10	6234844	6235011
c10	6235649	6235829
c10	6236207	6236304
c10	6236554	6236737
c10	6237027	6237102
c10	6237642	6237800
c10	6237992	6238071
c10	6239354	6239477
c10	6239610	6239836
c10	6247487	6247591
c10	6248022	6248358
c10	6248639	6248881
c10	6248991	6249155
c10	6251860	6252571
c10	6252709	6252918
c10	6253057	6253155
c10	6253307	6253457
c10	6254498	6254656
c10	6254871	6255451
c10	6257107	6257241
c10	6257734	6257919
c10	6258294	6258438
c10	6265466	6265593
c10	6273351	6273441
c10	6273544	6273674
c10	6273894	6273973
c10	6276293	6276414
c10	6276811	6276896
c10	6278055	6278174
c10	6278429	6278521
c10	6281648	6281807
c10	6282107	6282197
c10	6283458	6283501
c10	6289135	6289212
c10	6300533	6300575
c10	7549151	7549789
c10	7549936	7550127
c10	7550230	7550341
c10	7550502	7550633
c10	7551393	7551542
c10	7551712	7551866
c10	7552039	7552175
c10	7552304	7552419
c10	7552522	7552605
c10	7552770	7552896
c10	7553072	7553208
c10	7559184	7560590
c10	7560670	7560752
c10	7560875	7561031
c10	7561121	7561255
c11	110646	110795
c11	110879	111004
c11	111166	111423
c11	111661	112740
c11	112907	113050
c11	113214	113362
c11	113531	114520
c11	853604	853776
c11	853891	853999
c11	1386346	1386653
c11	1387062	1388566
c11	1429396	1429404
c11	1431795	1432043
c11	1678841	1678875
c11	1685372	1685516
c11	1685649	1685792
c11	1685921	1686008
c11	1686477	1686568
c11	1686729	1686813
c11	1686925	1687124
c11	1687281	1687425
c11	1687562	1687612
c11	1687974	1688107
c11	1688239	1688697
c11	1688773	1688910
c11	1689042	1689221
c11	1689294	1689454
c11	1689658	1689771
c11	1690563	1690653
c11	1690794	1690907
c11	1691041	1691116
c11	1691344	1691408
c11	1691502	1691641
c11	1691784	1692060
c11	1692257	1692419
c11	1692604	1692769
c11	1692926	1693029
c11	1693129	1693220
c11	1693359	1693468
c11	1696178	1696270
c11	1696426	1696526
c11	1696637	1696729
c11	1696852	1696973
c11	1697179	1697278
c11	1697480	1697636
c11	1697754	1697894
c11	1698040	1698771
c11	2272279	2272508
c11	2317186	2317658
c11	2317796	2318300
c11	2318463	2318583
c11	2320138	2320436
c11	2322145	2322564
c11	2323161	2323580
c11	2324565	2324686
c11	2384203	2384399
c11	2384558	2384682
c11	2384881	2385014
c11	2385065	2386020
c11	2386274	2386477
c11	2386619	2386771
c11	2386930	2387116
c11	2387267	2387946
c11	2391723	2393276
c11	2393412	2393582
c11	3215117	3215712
c11	3215817	3216308
c11	3216414	3217499
c11	3268912	3269370
c11	3270036	3270164
c11	3270417	3270509
c11	3270691	3270834
c11	3270918	3271119
c11	3271448	3271596
c11	3271845	3272090
c11	3272323	3272472
c11	3273608	3274761
c11	3274999	3275130
c11	3303859	3303921
c11	3312051	3312371
c11	3312726	3312881
c11	3313114	3313157
c11	3315870	3316467
c11	3317631	3319249
c11	3918110	3919336
c11	3972789	3973074
c11	3973255	3973385
c11	3973578	3973686
c11	3975727	3975835
c11	3977420	3977571
c11	3978125	3978283
c11	3978481	3978579
c11	3978789	3978856
c11	3979283	3979489
c11	3983898	3983940
c11	4061073	4061116
c11	4067689	4069460
c11	4069603	4069732
c11	4083985	4086724
c11	4096216	4096345
c11	4096860	4097027
c11	4097181	4097342
c11	4097701	4097784
c11	4097873	4098102
c11	4102303	4102560
c11	4102679	4103156
c11	4302124	4302760
c11	4326643	4326950
c11	4342521	4342778
c11	4343030	4343151
c11	4343408	4343509
c11	4343612	4344376
c11	4344558	4345990
c11	4346175	4346701
c11	4346865	4347219
c11	4352190	4352774
c11	4352882	4353118
c11	4354580	4354709
c11	4354860	4354990
c11	4355140	4355240
c11	4355408	4355589
c11	4884283	4884802
c11	4886389	4887076
c11	4906752	4907609
c11	4909383	4911239
c11	5004126	5004257
c11	5013698	5015200
c11	5505340	5505378
c11	5511842	5513273
c11	6039040	6039169
c11	6039574	6039873
c11	6133566	6133612
c11	6135969	6137214
c11	6137708	6137881
c11	6138131	6138206
c11	6139773	6139888
c11	6140244	6140333
c11	6140519	6140609
c11	6141962	6142143
c11	6142241	6142353
c11	6142698	6142758
c11	6142895	6143116
c11	6145162	6145903
c11	6146589	6147609
c11	6147744	6147908
c11	6148357	6148496
c11	6148888	6149112
c11	6149374	6149468
c11	6149635	6149698
c11	6150256	6150438
c11	6156825	6156949
c11	6157179	6157405
c11	6171633	6171766
c11	6171869	6171964
c11	6172143	6172255
c11	6172586	6172699
c11	6172895	6172959
c11	6173302	6173520
c11	6173683	6173835
c11	6174095	6174157
c11	6175200	6175805
c11	6176303	6178422
c11	6179671	6180073
c11	6180454	6180486
c11	6181952	6182051
c11	6182515	6182655
c11	6182859	6182966
c11	6183106	6183254
c11	6184069	6184148
c11	6185193	6185318
c11	6187120	6187211
c11	6202510	6204112
c11	6229214	6230577
c11	6234700	6234742
c11	6241390	6241801
c11	6242629	6242773
c11	6242938	6243033
c11	6243474	6243693
c11	6243881	6244498
c11	6244705	6244791
c11	6245844	6245932
c11	6294548	6294814
c11	6326975	6328269
c11	6328724	6328832
c11	6328955	6329135
c11	6329251	6329601
c11	6329921	6330181
c11	6330325	6330602
c11	6330732	6330941
c11	6331051	6331264
c11	6331408	6331565
c11	6331710	6331852
c11	6331959	6331988
c11	6868731	6869334
c11	6869417	6870164
c11	6870265	6870419
c12	222137	222592
c12	222650	223594
c12	473179	473389
c12	473516	473624
c12	473795	473880
c12	474042	474245
c12	475204	475546
c12	475781	475933
c12	477599	477714
c12	477896	478026
c12	478300	478448
c12	478534	478802
c12	478905	479107
c12	492616	493167
c12	493291	493442
c12	493548	493635
c12	493812	493905
c12	494044	494101
c12	495530	495622
